Id;UberId;PastatsId;GamesPlayed;Name
8824;11447263178136200000;0;0;Antichrist (2)
8825;4321373129609060000;0;0;peter the otter
8826;4312919239195820000;0;0;Korangutang
8827;9040549329773860000;0;0;Akira (5)
8828;13679979081975500000;0;1;Wolfenry ????????
8829;2933556912054780000;0;0;Fireflyer
8830;18221204588221500000;0;0;DUCKY (2)
8831;11389788738598400000;0;0;EMANCQ28
8832;28729437432203400;0;13;Nacho159
8833;17610779876649400000;0;1;Mirclasio
8834;17474692511175200000;0;1;BOT Tom (3)
8835;12591569943880700000;0;1;mikeshawcross
8836;9294983776879970000;0;2;PaPa
8837;788877997839757000;0;2;?FACE?
8838;16625648671494900000;0;1;TheGreatWaffle
8839;6068323173433560000;0;1;Middle Sector
8840;3951073745788880000;0;0;Very-dobro
8841;6034594607739120000;0;0;meg (1)
8842;11202016627205300000;0;6;ElectroBro
8843;8987245056445990000;0;1;Sarge38
8844;1520515437153840000;0;1;pugstorm
8845;1560990147809190000;0;1;Archerolivier
8846;16097988308413200000;0;1;neiluj 74
8847;3647762253989740000;0;1;TubaFr3d
8848;16978511150697500000;0;0;[pXs] Senketsu
8849;2384565507902760000;0;0;sentinel & add for trade
8850;1564589652289500000;0;0;ShMuLTke~
8851;9495033517607050000;0;1;Der Schwarze Mann
8852;6991861280248460000;0;1;cranked
8853;17893369880964400000;0;0;Sci-Fu
8854;1980040463042470000;0;0;wahlbergwille
8855;17484927554681700000;0;0;Moe Green
8856;18046310010512000000;0;0;benjaminlitwicki
8857;1810899399599160000;0;1;FurtherV
8858;491734197986101000;0;0;Mumyung (1)
8859;8502247137466620000;0;1;bluewhaleowl
8860;14821442867755600000;0;0;littleedgy1
8861;4948310380999600000;0;0;Adolf Hitler (17)
8862;9737139783732090000;0;0;Pig Peppa
8863;7587723855835900000;0;0;Zuzuthekuzu
8864;8266256249349900000;0;0;[POEX] KamilKiwi
8865;2837811613712910000;0;0;CrazyIvano
8866;7427883096442150000;0;0;Applefarm2002
8867;15613305031818800000;0;0;McFesch
8868;3127356707877010000;0;0;Ebenenspinne
8869;5380829714100390000;0;1;sleepydendi
8870;12132688343461900000;0;2;Bagtif
8871;11775252166241000000;0;2;Pizzeek
8872;12664546360200600000;0;0;Kawa
8873;12966512864120700000;0;0;asysaninpl
8874;7764853868134890000;0;0;Papá Oso
8875;3227214000595110000;0;0;Babu
8876;10937683024361500000;0;1;Gus TT Showbiz
8877;6752706914506890000;0;0;shakalas18
8878;2870890755186570000;0;4;Exoscorpio
8879;12966484514216900000;0;4;wag1
8880;3683927608558000000;0;0;Sunny (Sundu)
8881;1648446585716810000;0;0;Phantom (56)
8882;14901919738356200000;0;0;Caeke
8883;9490539940099990000;0;0;Morkalavin
8884;16024181749689800000;0;0;Winmu
8885;16740705924930800000;0;0;Allerius
8886;7136158420463440000;0;0;Homeless Soldier
8887;5697024637809690000;0;0;Benny256
8888;2151971661857890000;0;0;scooby8472
8889;9790474414494610000;0;0;Synn (1)
8890;18091841119231400000;0;0;Albedo8321
8891;4757727708829100000;0;0;Dragon (38)
8892;17262963611443900000;0;1;MikeyRules
8893;2722430287932990000;0;0;@Azai
8894;11979149857425400000;0;1;michael10128
8895;17539628938874100000;0;0;Ignis (1)
8896;11078342869468300000;0;4;TritonGX
8897;11334624073130800000;0;0;Loakalio | CSGO500
8898;605505375849386000;0;0;[RsES] Darth Revan
8899;6995895991913910000;0;0;[RsES] Nogard
8900;1568687052000270000;0;0;shaoqz
8901;17108736368930300000;0;0;edogedoo
8902;13593990048290500000;0;2;gwyntowin
8903;14665475953620500000;0;1;Takasuno
8904;5140027781392760000;0;0;Zgaaani
8905;8307041144063970000;0;0;dhhdff
8906;2485230012944270000;0;2;LmDo-Squinzio
8907;15909169013622200000;0;0;Beck
8908;7364199276807850000;0;1;My username is Burmy
8909;18038457355475000000;0;2;Oliver6363
8910;3503989564306140000;0;0;Mr Tony
8911;16473696404863000000;0;2;Wolf Rayet
8912;9817350818373090000;0;1;yoshipotts
8913;5421314784266610000;0;0;gunnur
8914;9989481262592360000;0;2;Pug (2)
8915;8830151573510620000;0;2;Sarah (2)
8916;17491377553601600000;0;5;Planky
8917;11063752617392400000;0;5;Ghost (47)
8918;11098457446772700000;0;0;MrBubbleSS
8919;7488985716739620000;0;0;Killo
8920;16510930872967200000;0;0;Ranvork Vartec
8921;6165105631638650000;0;0;Fat_Metroid
8922;11633915046953700000;0;3;Dave™
8923;4417045284914590000;0;0;????
8924;5978030640440580000;0;24;Mmmm, That's Tasty Ham
8925;13385706367925100000;0;0;Hard_Reset
8926;6537495449039340000;0;1;Junglebudz
8927;12588967853288700000;0;1;SavageNutWrecker
8928;7079752201513270000;0;0;TheThirdWriter
8929;5967249125786840000;0;1;Elpinnen
8930;5635667383064210000;0;1;Rileyredwing
8931;376499792708916000;0;1;NookAndCranny
8932;911484810384594000;0;0;Darth_Apples
8933;13294081077220200000;0;0;NerdyNachos
8934;11912085252290600000;0;1;Captain Heinous
8935;14017363936268400000;0;1;Mighty Manatee
8936;4373739141149980000;0;0;Layarion
8937;2129965507174560000;0;2;Nefferis
8938;2815733110185550000;0;2;MrMinoxo
8939;15754368673509900000;0;0;Zilkon
8940;7541694140420350000;0;4;Dragon Wings
8941;10610915615709500000;0;2;Eix
8942;14532666260756800000;0;2;[T.A] Potanox Dioxide
8943;14112403447734600000;0;0;Terminal_Velocity
8944;11753195144664700000;0;0;SchooterHD150
8945;5486603016505960000;0;0;Marlou[One]
8946;7088038776048560000;0;0;MagnusEquus
8947;16917901552831500000;0;1;????? ????????
8948;1350643960956350000;0;0;Shde
8949;15356609390036800000;0;0;horsti
8950;1606937200593770000;0;5;Fiske Kaka
8951;16929513321610300000;0;0;Großmeister
8952;3834572568994170000;0;0;Gumby
8953;17361308092559700000;0;0;Space Hulk
8954;16790498500989100000;0;0;harryhoudini2000
8955;8811709250350040000;0;0;Xx_-Trex-_xX
8956;8790843075108840000;0;0;lebbez
8957;18301428013818500000;0;0;spyler
8958;16303827933015700000;0;0;Angell ?? [RU]
8959;9480727469353320000;0;0;Scotto
8960;1616655856815140000;0;8;Mango (7)
8961;9260023758587980000;0;0;Stephen (1)
8962;12865358523062800000;0;0;Pop115
8963;12483492902583400000;0;0;MadMax23
8964;14092048468293700000;0;0;FR.Titanium
8965;3786607548122020000;0;0;Death (51)
8966;11318421538983700000;0;14;[N$Z] Zade
8967;7936219075010260000;0;0;jaswerszko
8968;6450854596324160000;0;0;SirPurpleShirt
8969;11690811856714800000;0;0;Daanydoomboy
8970;6877670618423620000;0;3;OblivionRZ
8971;13014252043714300000;0;0;Matt145
8972;7671426208566470000;0;0;brcarelli
8973;5296644698495350000;0;3;[HTB] hugo killer
8974;15299085929300900000;0;0;Bysimeit
8975;5462901895967460000;0;0;Teckinfor
8976;12460147660287300000;0;0;Your Boy Skinny Peanut
8977;12449276556106900000;0;0;SargentMike
8978;4804661767004650000;0;0;lcreepika
8979;15156416801567700000;0;1;Tryptic.Cryptic
8980;5930306211121620000;0;1;martebay38
8981;2592340436377760000;0;1;Space247
8982;13186179961577400000;0;1;Estart
8983;7538622564450700000;0;0;Sir Corduroy
8984;8560075877834120000;0;0;Yari
8985;5619299614429620000;0;0;headbudgie
8986;9316595500162080000;0;0;BakkiZ
8987;9964035078874750000;0;0;Dr. Drop jr
8988;2175996160209230000;0;0;the.vreid
8989;11650775463795700000;0;0;macfire19
8990;16255032011717700000;0;0;[MBC]Silent56
8991;17808117941180900000;0;0;QuietMeat
8992;12343010610472500000;0;0;Lilbutters
8993;494402619703568000;0;0;Tipenok
8994;6532705467717910000;0;0;Kryx
8995;13894429899629100000;0;0;MacGeifer
8996;10175282023147100000;0;0;ImbaDave
8997;17730182563010800000;0;0;lauar
8998;17688781073965100000;0;0;Jyrolinfkin1
8999;1795739311171210000;0;0;Mr.Knife
9000;12922119327238900000;0;0;[63e] Eldrich
9001;9375539996054050000;0;0;TheOfficialTab
9002;11411002393387600000;0;0;[TBG] THEbbGUN
9003;16782286304846700000;0;0;[TBG] Crazybenc
9004;13048405683467300000;0;1;InfernoKing68
9005;4027725328646580000;0;0;?Flamingpoison?
9006;17159715139506200000;0;0;micmac253
9007;6040628451654130000;0;0;jarryclugh
9008;13215052402801500000;0;0;warcry1100
9009;1196298033358630000;0;0;haulchen1996
9010;3030329777796280000;0;0;jordan.lensinger
9011;14166632266074600000;0;0;Camkyle
9012;13745003281748400000;0;0;jhydranebula98
9013;1011680453243420000;0;0;Gorsh
9014;1704003724402970000;0;0;leuchterfisch
9015;4135724448848450000;0;0;DRYWAR-TR
9016;7341493556645550000;0;0;Kinto Amatin
9017;3978772914158130000;0;0;black_rook
9018;10288225272579300000;0;0;Windows 10 (2)
9019;14204571145455800000;0;2;Bodega, Space Master
9020;12634900282825600000;0;0;LotsOfpppppps
9021;9387321203975300000;0;0;Flex (10)
9022;13607994965912900000;0;0;Magister Lakritze.
9023;11692177672430700000;0;1;Hrisos
9024;5797589748082660000;0;0;Carnifex125
9025;16195970157892300000;0;0;havocsquad
9026;804125356125288000;0;0;TheCaligula
9027;6701376731367060000;0;0;mullac0811
9028;13001117227646500000;0;0;your_moms_stalker
9029;3384033794648250000;0;0;zoomoo58
9030;4159141083636100000;0;5;Gameking5000
9031;12723290893142600000;0;0;rgreer
9032;11968903035741400000;0;0;Xiouse
9033;13434301032161100000;0;0;Fozmaloud
9034;15107438365428400000;0;0;TheOnlyTennyson
9035;11574586279223700000;0;0;Lord Tuxedo
9036;7184893889498560000;0;0;Rawheadrix
9037;18353471648382000000;0;2;Epictrooper25
9038;990420716140285000;0;0;Kylljoy-LSG
9039;10571915410325000000;0;0;Holy Knight Edyh
9040;4164138719628760000;0;0;Chronus85
9041;18309485734205000000;0;0;BrokenBoomBot
9042;10526235792429700000;0;0;pfelix507
9043;17093831460149700000;0;0;FML (3)
9044;13378345374632700000;0;0;DeAd_PwNaGe
9045;2011160571829200000;0;1;#NAME?
9046;16626623193886700000;0;1;Tinydomo2
9047;8494275702914880000;0;3;Myst (8)
9048;8816336486015880000;0;3;Jke
9049;5336768411566810000;0;1;Athrodock
9050;5046767117277910000;0;0;[PUG] Krazy-Flyin-Chicken
9051;6187514074278700000;0;0;Remy (4)
9052;8991539371219450000;0;3;Decaticon
9053;5966010165336940000;0;3;MrGrapeGaming(2)
9054;4378169458895980000;0;1;harrybaird7
9055;13684534929908700000;0;3;A1 big nanna
9056;9680090685208520000;0;2;Sawdust-man
9057;17246981933637500000;0;0;Undertaker (2)
9058;15630166762326500000;0;0;Sansie
9059;16654043434429000000;0;0;Kef
9060;3703218758997300000;0;0;maksch
9061;1718938808804630000;0;0;AndreyKa22
9062;14829249212474200000;0;0;Nemesis (1)
9063;14345915269684300000;0;1;Stapeloschky
9064;15501562400953000000;0;4;Pankeiko
9065;1994058096604720000;0;0;minerdog1000
9066;6206100371562720000;0;0;Ratman01
9067;5599173941258800000;0;1;The Great Mighty Poo
9068;5444258435220210000;0;1;Takis
9069;2711741226997620000;0;0;WoLeB
9070;1888965792360120000;0;0;skyloaw
9071;3680891692017920000;0;0;Sardonic Archimedes
9072;16424571471233400000;0;0;--_Plagued_--
9073;13165238934681100000;0;2;netow
9074;15625563791774900000;0;2;DeadStrike
9075;12480007634240700000;0;0;Tedd Deanson23
9076;8617605034155780000;0;1;Ritzy
9077;2816535353980960000;0;0;Ironside (2)
9078;2150200998380690000;0;2;elitemonkyman
9079;18220906446101900000;0;0;Sauce Ketchup
9080;7761456380988730000;0;1;AlphaJet_68
9081;8747317350775620000;0;3;EeZeE
9082;9989816387475940000;0;3;Ivainius Mal
9083;7007473674832310000;0;3;Boxutere ?
9084;9496133260345900000;0;3;PureLeaf Tea
9085;12743455361555200000;0;0;White Cat
9086;11770096366457000000;0;0;kylen_selina
9087;7029549279313720000;0;1;Isolde Malduschen
9088;1753016625706960000;0;1;#NAME?
9089;9378635685431910000;0;1;Jaguarious
9090;996562780407272000;0;0;nutrivekitt44
9091;714670011034875000;0;0;redflare45
9092;8668048581756490000;0;1;bawdyfest
9093;10287108884056500000;0;1;pupo4ek
9094;5943357391421160000;0;0;Turn999
9095;9614815502109920000;0;1;ZGEIN
9096;6003904552910830000;0;1;Captain Sloth (1)
9097;590043122274577000;0;0;SirSalsa™
9098;17756990407806800000;0;0;PyroMancer (2)
9099;16485581425401100000;0;0;[I.L] Timeh
9100;4384006543595890000;0;0;FatalPillow
9101;10067330921409600000;0;2;aeblythe
9102;12927817420780300000;0;1;Genesz
9103;14286830838075900000;0;1;GK Guszti
9104;1830310848380540000;0;1;ViceMinerAlex8
9105;13516040616153000000;0;2;Shuduw
9106;7558686207374740000;0;1;mkhaman
9107;10029426204970900000;0;5;Bingalooda
9108;6526729676603740000;0;2;superoxide
9109;666587521364050000;0;0;Perraldo
9110;7387235695421530000;0;1;Steel_Fiend
9111;15186953506325900000;0;1;Freyan
9112;1123664318369460000;0;0;rickymalcolm
9113;5416785586177180000;0;1;MnMWizard
9114;14175612545177700000;0;0;Maverett
9115;8556142025395500000;0;0;Tater (7)
9116;876065889531529000;0;1;OwenSucks999
9117;12284117192191700000;0;0;TitsMcGee69XXX
9118;265035306725646000;0;1;winjw7
9119;5486432494873770000;0;0;Rxcloutier [Ham Mafia]
9120;7199055566523580000;0;1;Kabbaj
9121;6365631928906520000;0;1;PychoChimpSlayer
9122;6123196768874790000;0;0;derpwaaa1347
9123;8808906997978340000;0;0;Sajuukthanatoskhar
9124;9724872829536850000;0;7;That's_No_Moon
9125;3930490372873850000;0;2;Daviesarino!
9126;10881475183726200000;0;2;DESTROYER OF TITANS
9127;5651253005973630000;0;2;Squishy Rice
9128;2823436798478070000;0;2;moid05
9129;14876084926559400000;0;2;PapyrusMan
9130;11703528255427000000;0;0;TheDoerOfStuff
9131;14053470927570300000;0;1;Chicken (19)
9132;417536117106253000;0;2;Kustumb
9133;14846484400665600000;0;2;[PBB] Vertigo
9134;8522159500556530000;0;3;Based Stick Man
9135;10216530871798700000;0;6;Shmojo
9136;4619577982918860000;0;0;Alive In
9137;15198611911409100000;0;2;Windows 7 (3)
9138;9800290664599660000;0;2;???k
9139;6599056896090710000;0;2;+Rozjuszony_Buhaj+
9140;2767258910533430000;0;1;Tomeno
9141;10984066702808200000;0;1;GeldMeister
9142;8860368864517570000;0;0;comrade spikesquid
9143;16718071242741800000;0;1;dossie363
9144;12827612479946200000;0;1;johno1928
9145;12054941967851400000;0;1;marklol11
9146;10116047202591800000;0;1;cedric (6)
9147;2045952562872410000;0;1;yesitsmeluke
9148;7287951109055680000;0;1;nightravin
9149;4965642114690480000;0;0;OctoPodia [FR]
9150;8675851115021220000;0;0;Cartierroby
9151;2297871929469420000;0;0;ParadiseGamerz
9152;15262573843636700000;0;0;enderman_joker
9153;16562533402769000000;0;0;CULT|Gugu
9154;5971742843997820000;0;1;Hakuna Ratata
9155;328729933445102000;0;0;Angel84244
9156;17384876655003900000;0;2;Maparus
9157;17014316743633000000;0;0;The Old
9158;8200720072660230000;0;0;Yuk
9159;14928765274381200000;0;0;Nalle (1)
9160;1955161830531030000;0;0;[31e]OnZerTy
9161;673362238296280000;0;7;???? ????? (2)
9162;7139580443509040000;0;1;Vorkahn
9163;6331545897062420000;0;0;keyred
9164;7658876105942640000;0;1;Soixante-Neuf
9165;5782002177519310000;0;0;Tripcrow
9166;13025137994974100000;0;3;(? ? ³?)?×ßaßß?×
9167;3975022439526950000;0;0;wincent01
9168;15877063164390600000;0;0;Ostix
9169;12600767408861000000;0;1;Citrachu?
9170;12992375055246900000;0;0;SkyBl4ck°
9171;10159072540948600000;0;1;CieCream
9172;8321861069177480000;0;0;game7767
9173;106020499489967000;0;1;Captain Cobalt
9174;9721256420113000000;0;2;Maniac csgobig.com
9175;10627560176180000000;0;2;STAARIUS
9176;9673680339020160000;0;0;Bier-Paule
9177;7144383821520990000;0;0;Miky10000
9178;13836806045086400000;0;0;LazyLama101
9179;10910397108716700000;0;0;karma (13)
9180;3051170628679380000;0;1;samrrr
9181;12387745251928300000;0;0;Edward (14)
9182;12547801804472900000;0;1;FlipGalaxy
9183;6061119435957960000;0;0;Wildebeest101
9184;6710299722576960000;0;1;TrekkerC
9185;11028678136037000000;0;1;Savant
9186;8998141209640850000;0;1;Care No More
9187;15097798177503800000;0;0;Kyler (2)
9188;6578418371254460000;0;1;TSGslayer
9189;4602100609069790000;0;0;EntenGrab
9190;10042838600413500000;0;0;Bloody Assassin
9191;9650641136386020000;0;0;[YUK] TVNOOD
9192;14744672769836000000;0;0;HejtzerIV
9193;792104414520020000;0;0;elenachichon4bc
9194;2942843664015200000;0;5;GrimReefer
9195;11887034724576900000;0;5;BossRobins
9196;7925298198777690000;0;21;gazmodee
9197;7583139911993670000;0;1;Boi (5)
9198;9078799911374150000;0;0;Mr. Cole
9199;7177246414910510000;0;1;Atlas (AI)
9200;9285663737300730000;0;2;jaxterraria
9201;14038136305415400000;0;1;Diadras
9202;14354730019090900000;0;0;Nicolas Cage
9203;11384651997985500000;0;0;Rustler of Jimmies
9204;665960669375500000;0;1;[kXn]SebCool
9205;10239754656634100000;0;1;Emil (3)
9206;6678791266296490000;0;1;Non ninja
9207;5673919699639240000;0;1;Ozkavosh_Sickplays
9208;14390706571235900000;0;0;TasSilo
9209;16123630622727000000;0;0;F/X
9210;8727600934790050000;0;0;Czar507
9211;13787149286026600000;0;0;Potatoesssss
9212;7285005840299030000;0;0;wh00rwhaT
9213;8921703701766120000;0;0;iamnik
9214;18325125311174800000;0;2;MÅR??
9215;13127651670467100000;0;1;Asher535
9216;13677097303388200000;0;1;Riotmaker2001
9217;2342180041435890000;0;0;[BSE] ?????
9218;7842423764604290000;0;1;Echo (32)
9219;6190816762732500000;0;1;TheLaziestCat
9220;10305425729150500000;0;3;v a p o r  w a v e
9221;12521814124487700000;0;0;ReX.lordfatcake
9222;13139772071602000000;0;1;Crackling Yellow
9223;8950537730069690000;0;0;LE GRAND RAVIN
9224;2170903157178130000;0;0;Skyz™ Hellcase.com
9225;7712810128531990000;0;2;TiKi (5)
9226;12792863368777600000;0;0;herron_m
9227;14620819359429000000;0;0;MrPropper
9228;17457813918364700000;0;2;GhostRaptor77
9229;18052914885088800000;0;1;Boyo Maurice
9230;14637281567145000000;0;1;TheScuttler
9231;4549878962362560000;0;1;mudslidr
9232;12588636459863600000;0;1;MRStraw77
9233;1422275149356560000;0;2;AK Arsenal
9234;3359129255047570000;0;2;worlnight
9235;12203302020622100000;0;0;Sono
9236;9294042866968990000;0;0;PotatoBot | SellOut.gg
9237;6202167926127180000;0;3;pattyyyy69
9238;12585780917491900000;0;0;EatSleepGameRepeat.
9239;4181762694645580000;0;0;Daxe
9240;10234465269818300000;0;0;Rangus
9241;11612074930731800000;0;0;minetreker | NovaGaming
9242;18056874842517800000;0;0;Barbarian (2)
9243;6998032992463200000;0;1;diegodasilva2101
9244;1141090441602570000;0;0;Astromallow
9245;8664617420464430000;0;1;Sergeant Dave (1)
9246;4346655871240590000;0;1;Noblue317
9247;1314812163894550000;0;1;Saaynop
9248;5435347252229560000;0;1;LemonHeadManiac
9249;2043385545080520000;0;0;EchaniShaman
9250;2418260566790200000;0;0;Pixelluminati
9251;3336194340883000000;0;0;plashdaddy
9252;7674143464028040000;0;0;MisterAwesomePants™
9253;10866060869275800000;0;0;Master_Grid
9254;6396637745764230000;0;0;SneakiePuffin
9255;15840733153565500000;0;0;KinkyChinky
9256;16315002327265300000;0;4;Rape.L?G?ND |
9257;4048777791882490000;0;3;Nero (33)
9258;12865641621331200000;0;1;lnlee1998
9259;4174047444103320000;0;0;noah12121
9260;7902579712765400000;0;0;Endacrye
9261;17943515330598600000;0;0;SeymourButtes
9262;5311568894182270000;0;0;Herkendergens
9263;904683422453066000;0;0;tyler303047
9264;15669933896263000000;0;0;ryan_orr
9265;12040760360945800000;0;0;Funleader?
9266;5248867645355670000;0;0;GoodCat (3)
9267;825901884668829000;0;22;dome1225
9268;8189060426834030000;0;0;Spyroshark
9269;10659101015218200000;0;1;rome.2
9270;11607430675482200000;0;1;|<KaBuM|ViPeR>|
9271;16394485201332400000;0;0;Vortek
9272;1539951085997920000;0;1;Choyer7
9273;4292398577337190000;0;0;sam33100
9274;17520434662553800000;0;3;ZachZFM
9275;2196889032501730000;0;1;Apostle
9276;6890855299331130000;0;1;OreoMilkHead
9277;4768531356345850000;0;1;JaKrispy
9278;7089923256854750000;0;1;nate_aka_ash
9279;16717019512786100000;0;1;Zack-aka_Z
9280;14647287738597400000;0;1;rickycrtz.21
9281;17832056430738100000;0;1;Sakuuyaa (Holly.)
9282;18391262495965800000;0;1;Timias Gaming
9283;13281202121847600000;0;0;D0nut
9284;6762203182046380000;0;3;WM1 Hero
9285;2712028083136660000;0;1;Wee-Woo
9286;945451134253865000;0;1;ItsJustKidd
9287;14331196964381300000;0;0;[dom]
9288;1110637367940410000;0;1;Turtle Neck
9289;3903529122518700000;0;1;200dj200
9290;2433515830800580000;0;1;Krynin
9291;3446693607227820000;0;0;reatdargs
9292;13888370791342100000;0;1;Swerta
9293;2630356288512410000;0;1;Demonhunter333 - Félix
9294;11233772897879300000;0;0;woodenplannk
9295;14303730105855900000;0;0;wisker bottom.
9296;5799990151659740000;0;0;Endermate3000
9297;8632368566782950000;0;5;Cinex
9298;18379958077932600000;0;1;aydin.dawas
9299;13473925118606500000;0;1;Jaky
9300;13045885816526400000;0;2;sanguine8082
9301;4285727523936090000;0;2;Deathwish|DW
9302;15414659479235500000;0;1;BanjoMan
9303;248843138469161000;0;0;[GASDFS]PrimalBunion
9304;17269426293198200000;0;1;Livin Like Lary
9305;12562111133424400000;0;1;57730-890
9306;293028546490977000;0;2;Niclasp1501
9307;1800986345318270000;0;2;Strofan
9308;4510860381777090000;0;1;[CK]Richemont
9309;14390891187146700000;0;1;Sayriss  l CK Mtb.Lofi
9310;394932442350404000;0;2;Cam2zeO
9311;16590352314742900000;0;1;Fashionista
9312;9327446562999440000;0;1;SgtBeefCakes
9313;1839738016037660000;0;0;camjacko
9314;14365843251285400000;0;1;THE LEGIT nigerian_prince
9315;4464364437966940000;0;1;LordWaxmen
9316;4482772742351370000;0;1;Pot Smoking FBI Agent
9317;15190384512740600000;0;0;???????
9318;3663701116124920000;0;0;Mariko (1)
9319;17772197055274700000;0;0;Demolimof
9320;10489454884209500000;0;0;.. (3)
9321;11070987772605600000;0;3;GreatMurdoc
9322;12757796776856500000;0;1;zdisrael05
9323;15910326440967200000;0;0;driven
9324;16020823027627100000;0;0;Firelexis
9325;8801781578818650000;0;1;goss29
9326;4275241261704410000;0;0;Draeken
9327;13380010606674500000;0;1;Unlit Nemesis
9328;9645414479662200000;0;1;JLB (2)
9329;8904362048644100000;0;1;Debora007
9330;18122948753844200000;0;90;epicurus
9331;8147451185843410000;0;0;sergeypsn
9332;792369053434507000;0;4;P Roeleert
9333;6550150456183860000;0;3;Proeleert2
9334;11271891628751400000;0;0;Warrior WAF Princess
9335;8832325807679840000;0;1;UMB4DIJA
9336;11844382721027100000;0;1;Ourviax
9337;4393565311524460000;0;1;Guesty
9338;8659681230260700000;0;1;Chaonic
9339;7175600136250570000;0;1;ColdFrost
9340;15859208293086500000;0;0;Warren (2)
9341;1288931509194260000;0;0;Shubi
9342;5625927864551830000;0;0;xPur3Z
9343;15994140407869300000;0;0;ciqss
9344;17214985693996400000;0;5;Aerfire
9345;7024084938033670000;0;0;Deagle14mm
9346;2295958753844440000;0;1;sling
9347;13409013759205200000;0;1;Tiko the Nipple Dissector
9348;15670666901204800000;0;1;Frondly Leopold
9349;16800562184894400000;0;0;Conguito
9350;3620625493644490000;0;31;MrTeaCeremony
9351;15251851952313000000;0;0;Fox4roboT
9352;15002327978690600000;0;0;Ticci Toby 0
9353;384347936398981000;0;0;jameselliott
9354;4765858422709470000;0;0;Yojimbo (2)
9355;562683979820328000;0;0;Kleptarc (1)
9356;3777874924294660000;0;1;bulletscream1
9357;13186919517756300000;0;0;Streiks
9358;2123031891370980000;0;0;DrEaD_Kn1GhT
9359;11755761826845700000;0;0;Dj Ashtray
9360;1136980026323870000;0;0;cdurgin
9361;12308688723041800000;0;0;Der Comedian
9362;7275581087504250000;0;0;guppy74747
9363;5078950640794800000;0;4;?Sophie(CS)?
9364;12102468753468400000;0;0;Se14mayhem
9365;14476801351286600000;0;0;McRee
9366;13451067319054100000;0;0;Mr.Sackrider | Pvpro.com
9367;15691484451912500000;0;0;Sulla (1)
9368;17516237571307300000;0;1;Hguin
9369;3638513436227040000;0;0;Dragonmage34 aka error
9370;14441493478190100000;0;0;DAMIJO
9371;2017646498104200000;0;0;Valio
9372;13310934993054100000;0;0;He-Man (5)
9373;12243111414642900000;0;0;Faby_Daby_G
9374;9919042039899610000;0;2;thomasr00
9375;214911820577918000;0;0;FrogMage
9376;6974643609164500000;0;0;Cynic-Al
9377;13257971798306800000;0;5;*_EnRaGeD_*Toçix_youth_*
9378;5342999080360700000;0;1;Denithos
9379;12788945701581700000;0;1;TheLegend27 (96)
9380;17273500807815200000;0;0;Worg (1)
9381;11895599449595000000;0;1;Rhx27
9382;12167511083505500000;0;1;Nishkat
9383;11288492330156600000;0;0;Kurto
9384;6319065659282750000;0;10;[GER] Smilie
9385;12106588097134300000;0;0;The Destroyer (2)
9386;15731182912134900000;0;0;ONeill868
9387;18314806799186500000;0;0;LaPetiteChèvre
9388;4624818555965510000;0;0;tidebleachseries
9389;9340782783906980000;0;5;Thestar008
9390;5236280250241110000;0;0;Annihilation (2)
9391;5217299238493320000;0;0;Pojebana Drozdzówka
9392;3535394728718280000;0;2;Tdfufgt
9393;12968745417092400000;0;2;Graf_Furfur
9394;12367336180858900000;0;0;Maurisse Duplessis
9395;522719127328549000;0;0;Pierre qui roule
9396;13288946264710600000;0;2;Thandag
9397;12120124895697800000;0;0;marisol1r1f
9398;977795088554602000;0;0;Miker
9399;14877792378495100000;0;4;ZTwins02
9400;17703708746954100000;0;0;DeaDMeme
9401;5156386618821250000;0;101;MO (7)
9402;17529788006573600000;0;0;Shade (23)
9403;17537900857608000000;0;0;ThatSteemyPanda
9404;16330365474570700000;0;10;bringeroflighters
9405;403055661156110000;0;0;[MBC]Atmosphic
9406;6361837304261850000;0;4;ramonhernandes59
9407;5007742261515270000;0;0;A EIOU S T H E T I C S
9408;4889934817532010000;0;0;Cannabis Kermit
9409;1604977580594950000;0;0;ewokpeppers
9410;2387260597843390000;0;0;Ulysses (5)
9411;16392216366352100000;0;3;Anubis (25)
9412;3248595486935840000;0;0;[SPK] Foogabob
9413;4678443235811960000;0;4;TheBestJym
9414;3901514047602740000;0;0;PesteLoka
9415;6303998183270800000;0;2;Nafnafnaf
9416;5402541457798710000;0;0;PeachyPup
9417;5586164584939700000;0;0;Allycat1127
9418;7140373925550970000;0;0;Sedimentary Snake
9419;2271408735222530000;0;2;King Cuffy
9420;10151452610597500000;0;2;Gabenovsky
9421;15410956618046600000;0;6;Stratogen
9422;8634212956910520000;0;1;darksonic112233
9423;14351876968278500000;0;0;thomas6246
9424;8794866529413930000;0;0;astrAL
9425;6726993824679440000;0;0;The Schnappmeister
9426;16803295582700300000;0;0;Easybeinbreesy
9427;6363307075246830000;0;1;dunbarnbd
9428;11202406913365200000;0;1;VapingPterodactyl
9429;10940089623180900000;0;8;ethierriley
9430;9182954478530790000;0;1;twitch.tv/killa2471
9431;14527700016130700000;0;2;TheKaboomShroom
9432;4166811716592840000;0;0;MothWizzard
9433;5253260162694750000;0;1;101Andrew
9434;8675687697506450000;0;1;Kraktiko
9435;18298601714793500000;0;1;spacepyro
9436;10270471538868200000;0;8;Zal Aloisius
9437;10194185726997600000;0;0;mtm81989
9438;11701684750552800000;0;2;Chris Pee Bacon
